study;contrast;method;region_1;region_2;direction
1531;SZ-HC;ICA;ACC_pre_R;ACC_pre_R;-1
1531;SZ-HC;ICA;Cingulate_Post_R;Cingulate_Post_R;-1
1531;SZ-HC;ICA;Temporal_Sup_R;Temporal_Sup_R;-1
1531;SZ-HC;STR;Default;Frontoparietal;1
1534;BD-HC;SBVW;Caudate_L;Whole Brain;0
1534;BD-HC;SBVW;Caudate_R;Whole Brain;0
1534;BD-HC;SBVW;Caudate_L;Frontal_Mid_2_L;-1
1534;BD-HC;SBVW;Caudate_L;Frontal_Mid_2_R;-1
1534;BD-HC;SBVW;Caudate_L;Supp_Motor_Area_R;-1
1534;BD-HC;SBVW;Caudate_L;Temporal_Mid_R;-1
1534;BD-HC;SBVW;Caudate_L;ACC_sup_R;-1
1534;BD-HC;SBVW;Caudate_L;Pons;-1
1534;BD-HC;SBVW;Caudate_L;Temporal_Sup_L;-1
1534;BD-HC;SBVW;Caudate_L;Temporal_Pole_Mid_R;-1
1534;BD-HC;SBVW;Caudate_L;OFCant_R;-1
1534;BD-HC;SBVW;Caudate_L;Cerebellum_Crus1_R;-1
1534;BD-HC;SBVW;Caudate_L;Cerebellum_3_L;-1
1534;BD-HC;SBVW;Caudate_R;Frontal_Mid_2_L;-1
1534;BD-HC;SBVW;Caudate_R;Frontal_Mid_2_R;-1
1534;BD-HC;SBVW;Caudate_R;Supp_Motor_Area_R;-1
1534;BD-HC;SBVW;Caudate_R;Temporal_Mid_R;-1
1534;BD-HC;SBVW;Caudate_R;ACC_sup_R;-1
1534;BD-HC;SBVW;Caudate_R;Pons;-1
1534;BD-HC;SBVW;Caudate_R;Temporal_Sup_L;-1
1534;BD-HC;SBVW;Caudate_R;Temporal_Pole_Mid_R;-1
1534;BD-HC;SBVW;Caudate_R;OFCant_R;-1
1534;BD-HC;SBVW;Caudate_R;Cerebellum_Crus1_R;-1
1534;BD-HC;SBVW;Caudate_R;Cerebellum_3_L;-1
1534;BD-HC;SBVW;Putamen_L;Whole Brain;0
1534;BD-HC;SBVW;Putamen_R;Whole Brain;0
1534;BD-HC;SBVW;N_Acc_L;Whole Brain;0
1534;BD-HC;SBVW;N_Acc_R;Whole Brain;0
1535;SZ-HC;SBVW;Thalamus_L;Whole Brain;0
1535;SZ-HC;SBVW;Thalamus_R;Whole Brain;0
1535;SZ-HC;SBVW;Thalamus_R;Temporal_Sup_L;1
1535;SZ-HC;SBVW;Thalamus_L;Cingulate_Mid_R;1
1535;SZ-HC;SBVW;Thalamus_L;Insula_R;1
1535;SZ-HC;SBVW;Thalamus_L;Postcentral_L;1
1535;SZ-HC;SBVW;Thalamus_L;Rolandic_Oper_L;1
1535;SZ-HC;SBVW;Thalamus_L;Frontal_Inf_Tri_L;1
1535;SZ-HC;SBVW;Thalamus_R;Postcentral_L;1
1535;SZ-HC;SBVW;Thalamus_R;Postcentral_R;1
1535;SZ-HC;SBVW;Thalamus_R;ACC_pre_L;1
1535;SZ-HC;SBVW;Thalamus_R;Temporal_Sup_L;1
1535;SZ-HC;SBVW;Thalamus_R;Temporal_Sup_R;1
1535;SZ-HC;SBVW;Thalamus_R;Temporal_Inf_R;1
1535;SZ-HC;SBVW;Thalamus_L;Temporal_Pole_Sup_L;1
1535;SZ-HC;SBVW;Thalamus_L;Pallidum_L;1
1535;SZ-HC;SBVW;Thalamus_L;Pallidum_R;1
1535;SZ-HC;SBVW;Thalamus_L;Postcentral_L;1
1535;SZ-HC;SBVW;Thalamus_L;Pallidum_L;1
1535;SZ-HC;SBVW;Thalamus_L;Pallidum_R;1
1535;SZ-HC;SBVW;Thalamus_L;SupraMarginal_L;1
1535;SZ-HC;SBVW;Thalamus_L;Heschl_R;1
1535;SZ-HC;SBVW;Thalamus_L;Fusiform_R;1
1535;SZ-HC;SBVW;Thalamus_L;Cerebellum_6_R;-1
1535;SZ-HC;SBVW;Thalamus_L;Fusiform_R;1
1535;SZ-HC;SBVW;Thalamus_L;Temporal_Sup_L;-1
1535;SZ-HC;SBVW;Thalamus_L;Cerebellum_Crus1_L;-1
1535;SZ-HC;SBVW;Thalamus_L;Cerebellum_Crus1_R;-1
1535;SZ-HC;SBVW;Thalamus_L;Cerebellum_9_R;-1
1535;SZ-HC;SBVW;Thalamus_L;Hippocampus_L;-1
1535;SZ-HC;SBVW;Thalamus_L;Pallidum_R;1
1535;SZ-HC;SBVW;Thalamus_L;Frontal_Mid_2_L;-1
1535;SZ-HC;SBVW;Thalamus_L;Frontal_Mid_2_R;-1
1535;SZ-HC;SBVW;Thalamus_L;Cerebellum_Crus1_L;-1
1541;BD-HC;ReHo;Whole Brain;Whole Brain;0
1541;BD-HC;ALFF;Whole Brain;Whole Brain;0
1541;BD-HC;SBVW;Occipital_Sup_L;Whole Brain;0
1541;BD-HC;SBVW;Parietal_Inf_L;Whole Brain;0
1541;BD-HC;SBVW;Frontal_Mid_2_L;Whole Brain;0
1541;BD-HC;SBVW;Precentral_L;Whole Brain;0
1541;BD-HC;SBVW;Parietal_Sup_R;Whole Brain;0
1541;BD-HC;SBVW;Frontal_Inf_Oper_L;Whole Brain;0
1541;BD-HC;SBVW;Frontal_Sup_2_L;Whole Brain;0
1541;BD-HC;SBVW;Frontal_Mid_2_R;Whole Brain;0
1541;BD-HC;ALFF;Frontal_Mid_2_L;Frontal_Mid_2_L;1
1541;BD-HC;ALFF;Precentral_L;Precentral_L;1
1541;BD-HC;ALFF;Parietal_Sup_R;Parietal_Sup_R;1
1541;BD-HC;ALFF;Frontal_Inf_Oper_L;Frontal_Inf_Oper_L;-1
1541;BD-HC;ALFF;Frontal_Sup_2_L;Frontal_Sup_2_L;-1
1541;BD-HC;ReHo;Frontal_Mid_2_L;Frontal_Mid_2_L;1
1541;BD-HC;ReHo;Precentral_L;Precentral_L;1
1541;BD-HC;ReHo;Frontal_Mid_2_R;Frontal_Mid_2_R;1
1541;BD-HC;SBVW;Frontal_Sup_2_L;Frontal_Mid_Orb_R;-1
1541;BD-HC;SBVW;Parietal_Inf_L;Parietal_Inf_R;-1
1541;BD-HC;SBVW;Precentral_L;Angular_R;-1
1541;BD-HC;SBVW;Precentral_L;Frontal_Sup_2_L;-1
1541;BD-HC;SBVW;Precentral_L;Frontal_Mid_2_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_3_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_6_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_6_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_7b_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_7b_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_8_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_8_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_9_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_9_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_10_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_10_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Whole Brain;0
1544;SZ-HC;SBVW;Cerebellum_7b_L;Frontal_Mid_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Frontal_Inf_Tri_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Parietal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Angular_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_L;Cuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Parietal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Angular_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_L;Cuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Parietal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Angular_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_L;Cuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Angular_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Rolandic_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Temporal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Insula_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;SupraMarginal_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Insula_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Temporal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Rolandic_Oper_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Paracentral_Lobule_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Precentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Supp_Motor_Area_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Frontal_Mid_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Frontal_Sup_2_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus1_R;Frontal_Sup_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Rolandic_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Temporal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Insula_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;SupraMarginal_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Insula_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Temporal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Rolandic_Oper_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Paracentral_Lobule_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Precentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Supp_Motor_Area_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Frontal_Mid_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Frontal_Sup_2_L;-1
1544;SZ-HC;SBVW;Cerebellum_Crus2_R;Frontal_Sup_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Rolandic_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Temporal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Insula_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;SupraMarginal_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Insula_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Temporal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Rolandic_Oper_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Paracentral_Lobule_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Precentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Supp_Motor_Area_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Frontal_Mid_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Frontal_Sup_2_L;-1
1544;SZ-HC;SBVW;Cerebellum_3_R;Frontal_Sup_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Rolandic_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Temporal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Insula_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;SupraMarginal_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Insula_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Temporal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Rolandic_Oper_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Paracentral_Lobule_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Precentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Supp_Motor_Area_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Frontal_Mid_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Frontal_Sup_2_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Frontal_Sup_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Parietal_Inf_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Supp_Motor_Area_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Supp_Motor_Area_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Rolandic_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Insula_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Precentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Temporal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Calcarine_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cingulate_Post_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cingulate_Post_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Frontal_Sup_Medial_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_L;Cingulum_Ant_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Postcentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Postcentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Parietal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;SupraMarginal_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Temporal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Temporal_Sup_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Supp_Motor_Area_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Insula_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Insula_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Rolandic_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Rolandic_Oper_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Cuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Cuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Precentral_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Frontal_Sup_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Frontal_Inf_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Cingulum_Ant_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Cingulum_Ant_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Angular_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Angular_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Paracentral_Lobule_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Paracentral_Lobule_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Frontal_Mid_2_R;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Frontal_Sup_Medial_L;-1
1544;SZ-HC;SBVW;Cerebellum_4_5_R;Putamen_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Cingulate_Mid_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Cingulate_Mid_R;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Frontal_Mid_2_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Frontal_Inf_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Rolandic_Oper_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Insula_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Angular_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Putamen_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_L;Temporal_Pole_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Parietal_Sup_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Parietal_Inf_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;SupraMarginal_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Angular_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Precuneus_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Precuneus_R;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Precentral_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Frontal_Mid_2_L;-1
1544;SZ-HC;SBVW;Cerebellum_7b_R;Rolandic_Oper_L;-1
