study,contrast,method,region_1,region_2,direction
1434,BD-HC,SBCW,Language,Somatomotor,0
1434,BD-HC,SBCW,Dorsal-attention,Somatomotor,0
1434,BD-HC,SBCW,Frontoparietal,Somatomotor,0
1434,BD-HC,SBCW,Cingulo-Opercular,Somatomotor,0
1434,BD-HC,SBCW,Default,Somatomotor,0
1434,BD-HC,SBCW,Posterior-Multimodal,Somatomotor,0
1434,BD-HC,SBCW,Somatomotor,Ventral-Multimodal,0
1434,BD-HC,SBCW,Orbito-Affective,Somatomotor,0
1434,BD-HC,SBCW,Auditory,Auditory,0
1434,BD-HC,SBCW,Auditory,Language,0
1434,BD-HC,SBCW,Auditory,Dorsal-attention,0
1434,BD-HC,SBCW,Auditory,Frontoparietal,0
1434,BD-HC,SBCW,Auditory,Cingulo-Opercular,0
1434,BD-HC,SBCW,Auditory,Default,0
1434,BD-HC,SBCW,Auditory,Posterior-Multimodal,0
1434,BD-HC,SBCW,Auditory,Ventral-Multimodal,0
1434,BD-HC,SBCW,Auditory,Orbito-Affective,0
1434,BD-HC,SBCW,Language,Language,0
1434,BD-HC,SBCW,Dorsal-attention,Language,0
1434,BD-HC,SBCW,Frontoparietal,Language,0
1434,BD-HC,SBCW,Cingulo-Opercular,Language,0
1434,BD-HC,SBCW,Default,Language,0
1434,BD-HC,SBCW,Language,Posterior-Multimodal,0
1434,BD-HC,SBCW,Language,Ventral-Multimodal,0
1434,BD-HC,SBCW,Language,Orbito-Affective,0
1434,BD-HC,SBCW,Dorsal-attention,Dorsal-attention,0
1434,BD-HC,SBCW,Dorsal-attention,Frontoparietal,0
1434,BD-HC,SBCW,Cingulo-Opercular,Dorsal-attention,0
1434,BD-HC,SBCW,Default,Dorsal-attention,0
1434,BD-HC,SBCW,Dorsal-attention,Posterior-Multimodal,0
1434,BD-HC,SBCW,Dorsal-attention,Ventral-Multimodal,0
1434,BD-HC,SBCW,Dorsal-attention,Orbito-Affective,0
1434,BD-HC,SBCW,Frontoparietal,Frontoparietal,0
1434,BD-HC,SBCW,Cingulo-Opercular,Frontoparietal,0
1434,BD-HC,SBCW,Default,Frontoparietal,0
1434,BD-HC,SBCW,Frontoparietal,Posterior-Multimodal,0
1434,BD-HC,SBCW,Frontoparietal,Ventral-Multimodal,0
1434,BD-HC,SBCW,Frontoparietal,Orbito-Affective,0
1434,BD-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,0
1434,BD-HC,SBCW,Cingulo-Opercular,Default,0
1434,BD-HC,SBCW,Cingulo-Opercular,Posterior-Multimodal,0
1434,BD-HC,SBCW,Cingulo-Opercular,Ventral-Multimodal,0
1434,BD-HC,SBCW,Cingulo-Opercular,Orbito-Affective,0
1434,BD-HC,SBCW,Default,Default,0
1434,BD-HC,SBCW,Default,Posterior-Multimodal,0
1434,BD-HC,SBCW,Default,Ventral-Multimodal,0
1434,BD-HC,SBCW,Default,Orbito-Affective,0
1434,BD-HC,SBCW,Posterior-Multimodal,Posterior-Multimodal,0
1434,BD-HC,SBCW,Posterior-Multimodal,Ventral-Multimodal,0
1434,BD-HC,SBCW,Orbito-Affective,Posterior-Multimodal,0
1434,BD-HC,SBCW,Ventral-Multimodal,Ventral-Multimodal,0
1434,BD-HC,SBCW,Orbito-Affective,Ventral-Multimodal,0
1434,BD-HC,SBCW,Orbito-Affective,Orbito-Affective,0
1436,BD-HC,SBVW,Frontoparietal,Visual2,-1
1436,MDD-HC,SBVW,Frontoparietal,Visual2,-1
1436,BD-HC,SBVW,Default,Frontoparietal,-1
1436,MDD-HC,SBVW,Default,Frontoparietal,-1
1436,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,-1
1436,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,-1
1436,MDD-HC,SBVW,Frontoparietal,Frontoparietal,-1
1436,BD-HC,SBVW,Frontoparietal,Somatomotor,-1
1436,BD-HC,SBVW,Frontoparietal,Frontoparietal,-1
1436,MDD-HC,SBVW,Frontoparietal,Somatomotor,-1
1436,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,-1
1436,MDD-HC,SBVW,Frontoparietal,Visual1,0
1436,MDD-HC,SBVW,Frontoparietal,Visual2,0
1436,MDD-HC,SBVW,Frontoparietal,Somatomotor,0
1436,MDD-HC,SBVW,Auditory,Frontoparietal,0
1436,MDD-HC,SBVW,Frontoparietal,Language,0
1436,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,0
1436,MDD-HC,SBVW,Frontoparietal,Frontoparietal,0
1436,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1436,MDD-HC,SBVW,Default,Frontoparietal,0
1436,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
1436,MDD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
1436,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
1436,BD-HC,SBVW,Frontoparietal,Visual1,0
1436,BD-HC,SBVW,Frontoparietal,Visual2,0
1436,BD-HC,SBVW,Frontoparietal,Somatomotor,0
1436,BD-HC,SBVW,Auditory,Frontoparietal,0
1436,BD-HC,SBVW,Frontoparietal,Language,0
1436,BD-HC,SBVW,Dorsal-attention,Frontoparietal,0
1436,BD-HC,SBVW,Frontoparietal,Frontoparietal,0
1436,BD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1436,BD-HC,SBVW,Default,Frontoparietal,0
1436,BD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
1436,BD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
1436,BD-HC,SBVW,Frontoparietal,Orbito-Affective,0
1440,MDD-HC,SBVW,Default,Visual1,0
1440,MDD-HC,SBVW,Default,Visual2,0
1440,MDD-HC,SBVW,Default,Somatomotor,0
1440,MDD-HC,SBVW,Auditory,Default,0
1440,MDD-HC,SBVW,Default,Language,0
1440,MDD-HC,SBVW,Default,Dorsal-attention,0
1440,MDD-HC,SBVW,Default,Frontoparietal,0
1440,MDD-HC,SBVW,Cingulo-Opercular,Default,0
1440,MDD-HC,SBVW,Default,Default,0
1440,MDD-HC,SBVW,Default,Posterior-Multimodal,0
1440,MDD-HC,SBVW,Default,Ventral-Multimodal,0
1440,MDD-HC,SBVW,Default,Orbito-Affective,0
1445,SZ-HC,SBVW,Default,Visual1,0
1445,SZ-HC,SBVW,Default,Visual2,0
1445,SZ-HC,SBVW,Default,Somatomotor,0
1445,SZ-HC,SBVW,Auditory,Default,0
1445,SZ-HC,SBVW,Default,Language,0
1445,SZ-HC,SBVW,Default,Dorsal-attention,0
1445,SZ-HC,SBVW,Default,Frontoparietal,0
1445,SZ-HC,SBVW,Cingulo-Opercular,Default,0
1445,SZ-HC,SBVW,Default,Default,0
1445,SZ-HC,SBVW,Default,Posterior-Multimodal,0
1445,SZ-HC,SBVW,Default,Ventral-Multimodal,0
1445,SZ-HC,SBVW,Default,Orbito-Affective,0
1445,SZ-HC,SBVW,Default,Somatomotor,-1
1447,MDD-HC,ICA,Visual1,Visual1,0
1447,MDD-HC,ICA,Visual2,Visual2,0
1447,MDD-HC,ICA,Somatomotor,Somatomotor,0
1447,MDD-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,0
1447,MDD-HC,ICA,Dorsal-attention,Dorsal-attention,0
1447,MDD-HC,ICA,Language,Language,0
1447,MDD-HC,ICA,Frontoparietal,Frontoparietal,0
1447,MDD-HC,ICA,Auditory,Auditory,0
1447,MDD-HC,ICA,Default,Default,0
1447,MDD-HC,ICA,Posterior-Multimodal,Posterior-Multimodal,0
1447,MDD-HC,ICA,Ventral-Multimodal,Ventral-Multimodal,0
1447,MDD-HC,ICA,Orbito-Affective,Orbito-Affective,0
1447,MDD-HC,SBCW,Visual1,Visual1,0
1447,MDD-HC,SBCW,Visual1,Visual2,0
1447,MDD-HC,SBCW,Somatomotor,Visual1,0
1447,MDD-HC,SBCW,Auditory,Visual1,0
1447,MDD-HC,SBCW,Language,Visual1,0
1447,MDD-HC,SBCW,Dorsal-attention,Visual1,0
1447,MDD-HC,SBCW,Frontoparietal,Visual1,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Visual1,0
1447,MDD-HC,SBCW,Default,Visual1,0
1447,MDD-HC,SBCW,Posterior-Multimodal,Visual1,0
1447,MDD-HC,SBCW,Ventral-Multimodal,Visual1,0
1447,MDD-HC,SBCW,Orbito-Affective,Visual1,0
1447,MDD-HC,SBCW,Visual2,Visual2,0
1447,MDD-HC,SBCW,Somatomotor,Visual2,0
1447,MDD-HC,SBCW,Auditory,Visual2,0
1447,MDD-HC,SBCW,Language,Visual2,0
1447,MDD-HC,SBCW,Dorsal-attention,Visual2,0
1447,MDD-HC,SBCW,Frontoparietal,Visual2,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Visual2,0
1447,MDD-HC,SBCW,Default,Visual2,0
1447,MDD-HC,SBCW,Posterior-Multimodal,Visual2,0
1447,MDD-HC,SBCW,Ventral-Multimodal,Visual2,0
1447,MDD-HC,SBCW,Orbito-Affective,Visual2,0
1447,MDD-HC,SBCW,Somatomotor,Somatomotor,0
1447,MDD-HC,SBCW,Auditory,Somatomotor,0
1447,MDD-HC,SBCW,Language,Somatomotor,0
1447,MDD-HC,SBCW,Dorsal-attention,Somatomotor,0
1447,MDD-HC,SBCW,Frontoparietal,Somatomotor,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Somatomotor,0
1447,MDD-HC,SBCW,Default,Somatomotor,0
1447,MDD-HC,SBCW,Posterior-Multimodal,Somatomotor,0
1447,MDD-HC,SBCW,Somatomotor,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Orbito-Affective,Somatomotor,0
1447,MDD-HC,SBCW,Auditory,Auditory,0
1447,MDD-HC,SBCW,Auditory,Language,0
1447,MDD-HC,SBCW,Auditory,Dorsal-attention,0
1447,MDD-HC,SBCW,Auditory,Frontoparietal,0
1447,MDD-HC,SBCW,Auditory,Cingulo-Opercular,0
1447,MDD-HC,SBCW,Auditory,Default,0
1447,MDD-HC,SBCW,Auditory,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Auditory,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Auditory,Orbito-Affective,0
1447,MDD-HC,SBCW,Language,Language,0
1447,MDD-HC,SBCW,Dorsal-attention,Language,0
1447,MDD-HC,SBCW,Frontoparietal,Language,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Language,0
1447,MDD-HC,SBCW,Default,Language,0
1447,MDD-HC,SBCW,Language,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Language,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Language,Orbito-Affective,0
1447,MDD-HC,SBCW,Dorsal-attention,Dorsal-attention,0
1447,MDD-HC,SBCW,Dorsal-attention,Frontoparietal,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Dorsal-attention,0
1447,MDD-HC,SBCW,Default,Dorsal-attention,0
1447,MDD-HC,SBCW,Dorsal-attention,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Dorsal-attention,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Dorsal-attention,Orbito-Affective,0
1447,MDD-HC,SBCW,Frontoparietal,Frontoparietal,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Frontoparietal,0
1447,MDD-HC,SBCW,Default,Frontoparietal,0
1447,MDD-HC,SBCW,Frontoparietal,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Frontoparietal,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Frontoparietal,Orbito-Affective,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Default,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Cingulo-Opercular,Orbito-Affective,0
1447,MDD-HC,SBCW,Default,Default,0
1447,MDD-HC,SBCW,Default,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Default,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Default,Orbito-Affective,0
1447,MDD-HC,SBCW,Posterior-Multimodal,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Posterior-Multimodal,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Orbito-Affective,Posterior-Multimodal,0
1447,MDD-HC,SBCW,Ventral-Multimodal,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Orbito-Affective,Ventral-Multimodal,0
1447,MDD-HC,SBCW,Orbito-Affective,Orbito-Affective,0
1447,MDD-HC,ICA,Visual2,Visual2,-1
1447,MDD-HC,ICA,Default,Default,-1
1447,MDD-HC,ICA,Frontoparietal,Frontoparietal,-1
1447,MDD-HC,SBCW,Default,Default,-1
1447,MDD-HC,SBCW,Cingulo-Opercular,Frontoparietal,1
1449,MDD-HC,STR,Default,Default,0
1449,MDD-HC,STR,Default,Frontoparietal,0
1449,MDD-HC,STR,Default,Language,0
1449,MDD-HC,STR,Default,Somatomotor,0
1449,MDD-HC,STR,Default,Orbito-Affective,0
1449,MDD-HC,STR,Cingulo-Opercular,Default,0
1449,MDD-HC,STR,Default,Posterior-Multimodal,0
1449,MDD-HC,STR,Frontoparietal,Frontoparietal,0
1449,MDD-HC,STR,Frontoparietal,Language,0
1449,MDD-HC,STR,Frontoparietal,Somatomotor,0
1449,MDD-HC,STR,Frontoparietal,Orbito-Affective,0
1449,MDD-HC,STR,Cingulo-Opercular,Frontoparietal,0
1449,MDD-HC,STR,Frontoparietal,Posterior-Multimodal,0
1449,MDD-HC,STR,Language,Somatomotor,0
1449,MDD-HC,STR,Language,Orbito-Affective,0
1449,MDD-HC,STR,Cingulo-Opercular,Language,0
1449,MDD-HC,STR,Language,Language,0
1449,MDD-HC,STR,Language,Posterior-Multimodal,0
1449,MDD-HC,STR,Somatomotor,Somatomotor,0
1449,MDD-HC,STR,Orbito-Affective,Somatomotor,0
1449,MDD-HC,STR,Cingulo-Opercular,Somatomotor,0
1449,MDD-HC,STR,Posterior-Multimodal,Somatomotor,0
1449,MDD-HC,STR,Orbito-Affective,Orbito-Affective,0
1449,MDD-HC,STR,Cingulo-Opercular,Orbito-Affective,0
1449,MDD-HC,STR,Orbito-Affective,Posterior-Multimodal,0
1449,MDD-HC,STR,Cingulo-Opercular,Cingulo-Opercular,0
1449,MDD-HC,STR,Cingulo-Opercular,Posterior-Multimodal,0
1449,MDD-HC,STR,Default,Default,-1
1449,MDD-HC,STR,Frontoparietal,Frontoparietal,-1
1449,MDD-HC,STR,Language,Language,-1
1449,MDD-HC,STR,Posterior-Multimodal,Posterior-Multimodal,-1
1449,MDD-HC,STR,Cingulo-Opercular,Cingulo-Opercular,-1
1449,MDD-HC,STR,Default,Posterior-Multimodal,-1
1449,MDD-HC,STR,Frontoparietal,Posterior-Multimodal,-1
1449,MDD-HC,STR,Default,Frontoparietal,-1
1449,MDD-HC,STR,Cingulo-Opercular,Default,-1
1449,MDD-HC,STR,Default,Language,-1
1449,MDD-HC,STR,Language,Posterior-Multimodal,-1
1449,MDD-HC,STR,Frontoparietal,Language,-1
1454,BD-HC,SBVW,Frontoparietal,Visual1,0
1454,BD-HC,SBVW,Frontoparietal,Visual2,0
1454,BD-HC,SBVW,Frontoparietal,Somatomotor,0
1454,BD-HC,SBVW,Auditory,Frontoparietal,0
1454,BD-HC,SBVW,Frontoparietal,Language,0
1454,BD-HC,SBVW,Dorsal-attention,Frontoparietal,0
1454,BD-HC,SBVW,Frontoparietal,Frontoparietal,0
1454,BD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1454,BD-HC,SBVW,Default,Frontoparietal,0
1454,BD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
1454,BD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
1454,BD-HC,SBVW,Frontoparietal,Orbito-Affective,0
1454,BD-HC,ALFF,Frontoparietal,Frontoparietal,0
1454,BD-HC,ALFF,Frontoparietal,Frontoparietal,1
1454,BD-HC,SBVW,Frontoparietal,Somatomotor,-1
1454,BD-HC,SBVW,Frontoparietal,Visual2,-1
1454,BD-HC,SBVW,Frontoparietal,Visual1,-1
1454,BD-HC,SBVW,Dorsal-attention,Frontoparietal,-1
1454,BD-HC,SBVW,Frontoparietal,Frontoparietal,-1
1454,BD-HC,SBVW,Cingulo-Opercular,Frontoparietal,-1
1454,BD-HC,SBVW,Default,Frontoparietal,-1
1454,BD-HC,SBVW,Frontoparietal,Posterior-Multimodal,-1
1454,BD-HC,SBVW,Frontoparietal,Ventral-Multimodal,-1
1454,BD-HC,SBVW,Frontoparietal,Language,-1
1458,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
1458,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Language,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Default,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
1458,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
1458,SZ-HC,SBVW,Auditory,Cingulo-Opercular,-1
1462,SZ-HC,SBVW,Frontoparietal,Visual1,0
1462,SZ-HC,SBVW,Frontoparietal,Visual2,0
1462,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
1462,SZ-HC,SBVW,Auditory,Frontoparietal,0
1462,SZ-HC,SBVW,Frontoparietal,Language,0
1462,SZ-HC,SBVW,Dorsal-attention,Frontoparietal,0
1462,SZ-HC,SBVW,Frontoparietal,Frontoparietal,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1462,SZ-HC,SBVW,Default,Frontoparietal,0
1462,SZ-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
1462,SZ-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
1462,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
1462,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Language,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Default,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
1462,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
1462,SZ-HC,SBVW,Orbito-Affective,Visual1,0
1462,SZ-HC,SBVW,Orbito-Affective,Visual2,0
1462,SZ-HC,SBVW,Orbito-Affective,Somatomotor,0
1462,SZ-HC,SBVW,Auditory,Orbito-Affective,0
1462,SZ-HC,SBVW,Language,Orbito-Affective,0
1462,SZ-HC,SBVW,Dorsal-attention,Orbito-Affective,0
1462,SZ-HC,SBVW,Default,Orbito-Affective,0
1462,SZ-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
1462,SZ-HC,SBVW,Orbito-Affective,Ventral-Multimodal,0
1462,SZ-HC,SBVW,Orbito-Affective,Orbito-Affective,0
1462,SZ-HC,SBVW,Visual1,Visual1,0
1462,SZ-HC,SBVW,Visual1,Visual2,0
1462,SZ-HC,SBVW,Somatomotor,Visual1,0
1462,SZ-HC,SBVW,Auditory,Visual1,0
1462,SZ-HC,SBVW,Language,Visual1,0
1462,SZ-HC,SBVW,Dorsal-attention,Visual1,0
1462,SZ-HC,SBVW,Default,Visual1,0
1462,SZ-HC,SBVW,Posterior-Multimodal,Visual1,0
1462,SZ-HC,SBVW,Ventral-Multimodal,Visual1,0
1462,SZ-HC,SBVW,Frontoparietal,Frontoparietal,-1
1462,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,-1
1462,SZ-HC,SBVW,Frontoparietal,Visual1,-1
1462,SZ-HC,SBVW,Default,Frontoparietal,-1
1462,SZ-HC,SBVW,Cingulo-Opercular,Default,-1
1462,SZ-HC,SBVW,Default,Visual1,-1
1462,SZ-HC,SBVW,Frontoparietal,Orbito-Affective,-1
1462,SZ-HC,SBVW,Default,Orbito-Affective,-1
1462,SZ-HC,SBVW,Frontoparietal,Somatomotor,-1
1462,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,-1
1462,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,-1
1462,SZ-HC,SBVW,Auditory,Frontoparietal,-1
1462,SZ-HC,SBVW,Auditory,Cingulo-Opercular,-1
1471,SZ-HC,SBVW,Cingulo-Opercular,Visual1,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Visual2,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,0
1471,SZ-HC,SBVW,Auditory,Cingulo-Opercular,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Language,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Default,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
1471,SZ-HC,SBVW,Somatomotor,Visual1,0
1471,SZ-HC,SBVW,Somatomotor,Visual2,0
1471,SZ-HC,SBVW,Somatomotor,Somatomotor,0
1471,SZ-HC,SBVW,Auditory,Somatomotor,0
1471,SZ-HC,SBVW,Language,Somatomotor,0
1471,SZ-HC,SBVW,Dorsal-attention,Somatomotor,0
1471,SZ-HC,SBVW,Frontoparietal,Somatomotor,0
1471,SZ-HC,SBVW,Default,Somatomotor,0
1471,SZ-HC,SBVW,Posterior-Multimodal,Somatomotor,0
1471,SZ-HC,SBVW,Somatomotor,Ventral-Multimodal,0
1471,SZ-HC,SBVW,Orbito-Affective,Somatomotor,0
1471,SZ-HC,SBVW,Cingulo-Opercular,Default,-1
1471,SZ-HC,SBVW,Cingulo-Opercular,Somatomotor,-1
1471,SZ-HC,SBVW,Cingulo-Opercular,Frontoparietal,-1
1471,SZ-HC,SBVW,Auditory,Cingulo-Opercular,-1
1471,SZ-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,-1
1476,MDD-HC,SBVW,Default,Visual2,1
1476,MDD-HC,SBVW,Auditory,Visual2,-1
1476,MDD-HC,SBVW,Visual2,Visual2,-1
1476,MDD-HC,SBVW,Visual1,Visual2,0
1476,MDD-HC,SBVW,Visual2,Visual2,0
1476,MDD-HC,SBVW,Somatomotor,Visual2,0
1476,MDD-HC,SBVW,Auditory,Visual2,0
1476,MDD-HC,SBVW,Language,Visual2,0
1476,MDD-HC,SBVW,Dorsal-attention,Visual2,0
1476,MDD-HC,SBVW,Frontoparietal,Visual2,0
1476,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
1476,MDD-HC,SBVW,Default,Visual2,0
1476,MDD-HC,SBVW,Posterior-Multimodal,Visual2,0
1476,MDD-HC,SBVW,Ventral-Multimodal,Visual2,0
1476,MDD-HC,SBVW,Orbito-Affective,Visual2,0
1487,SZ-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,-1
1487,SZ-HC,ICA,Somatomotor,Somatomotor,-1
1487,SZ-HC,ICA,Visual1,Visual1,0
1487,SZ-HC,ICA,Visual2,Visual2,0
1487,SZ-HC,ICA,Somatomotor,Somatomotor,0
1487,SZ-HC,ICA,Auditory,Auditory,0
1487,SZ-HC,ICA,Language,Language,0
1487,SZ-HC,ICA,Dorsal-attention,Dorsal-attention,0
1487,SZ-HC,ICA,Frontoparietal,Frontoparietal,0
1487,SZ-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,0
1487,SZ-HC,ICA,Default,Default,0
1487,SZ-HC,ICA,Posterior-Multimodal,Posterior-Multimodal,0
1487,SZ-HC,ICA,Ventral-Multimodal,Ventral-Multimodal,0
1487,SZ-HC,ICA,Orbito-Affective,Orbito-Affective,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Visual1,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
1495,MDD-HC,SBVW,Auditory,Cingulo-Opercular,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Language,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Default,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
1495,MDD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
1495,MDD-HC,SBVW,Frontoparietal,Visual1,0
1495,MDD-HC,SBVW,Frontoparietal,Visual2,0
1495,MDD-HC,SBVW,Frontoparietal,Somatomotor,0
1495,MDD-HC,SBVW,Auditory,Frontoparietal,0
1495,MDD-HC,SBVW,Frontoparietal,Language,0
1495,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,0
1495,MDD-HC,SBVW,Frontoparietal,Frontoparietal,0
1495,MDD-HC,SBVW,Default,Frontoparietal,0
1495,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
1495,MDD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
1495,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
1495,BD-HC,SBVW,Cingulo-Opercular,Visual1,0
1495,BD-HC,SBVW,Cingulo-Opercular,Visual2,0
1495,BD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
1495,BD-HC,SBVW,Auditory,Cingulo-Opercular,0
1495,BD-HC,SBVW,Cingulo-Opercular,Language,0
1495,BD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
1495,BD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
1495,BD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
1495,BD-HC,SBVW,Cingulo-Opercular,Default,0
1495,BD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
1495,BD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
1495,BD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
1495,BD-HC,SBVW,Frontoparietal,Visual1,0
1495,BD-HC,SBVW,Frontoparietal,Visual2,0
1495,BD-HC,SBVW,Frontoparietal,Somatomotor,0
1495,BD-HC,SBVW,Auditory,Frontoparietal,0
1495,BD-HC,SBVW,Frontoparietal,Language,0
1495,BD-HC,SBVW,Dorsal-attention,Frontoparietal,0
1495,BD-HC,SBVW,Frontoparietal,Frontoparietal,0
1495,BD-HC,SBVW,Default,Frontoparietal,0
1495,BD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
1495,BD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
1495,BD-HC,SBVW,Frontoparietal,Orbito-Affective,0
1496,MDD-HC,SBVW,Language,Visual1,0
1496,MDD-HC,SBVW,Language,Visual2,0
